time_s,drag_N_per_m,lift_N_per_m
1.548000000000000043e+01,1.425279623399999984e+01,7.593625222800000074e-01
1.549000000000000021e+01,1.425292065500000049e+01,7.592663868800000326e-01
1.550000000000000000e+01,1.425288670700000004e+01,7.588786362000000674e-01
1.550999999999999979e+01,1.425286960200000053e+01,7.596067958600000170e-01
1.551999999999999957e+01,1.425284798999999936e+01,7.587581944799999256e-01
1.552999999999999936e+01,1.425295924899999989e+01,7.593999224499999867e-01
1.553999999999999915e+01,1.425279613000000012e+01,7.593855365699999638e-01
1.555000000000000071e+01,1.425292249900000030e+01,7.586286221799999341e-01
1.556000000000000050e+01,1.425288369699999791e+01,7.599197713599999959e-01
1.557000000000000028e+01,1.425287275600000036e+01,7.584391598499999887e-01
1.558000000000000007e+01,1.425284525000000180e+01,7.598418759099999642e-01
1.558999999999999986e+01,1.425296105599999841e+01,7.586802985099999619e-01
1.559999999999999964e+01,1.425279625900000013e+01,7.593658828999999555e-01
1.560999999999999943e+01,1.425292001100000050e+01,7.595026851199999651e-01
1.561999999999999922e+01,1.425288787400000068e+01,7.584490121999999390e-01
1.563000000000000078e+01,1.425286821599999953e+01,7.601146320499999609e-01
1.564000000000000057e+01,1.425284926199999980e+01,7.582751967499999912e-01
1.565000000000000036e+01,1.425295775100000029e+01,7.599420022199999680e-01
1.566000000000000014e+01,1.425279815599999900e+01,7.586441388700000399e-01
1.566999999999999993e+01,1.425292038200000100e+01,7.594119185599998989e-01
1.567999999999999972e+01,1.425288523000000040e+01,7.593690631499999677e-01
1.568999999999999950e+01,1.425287213899999905e+01,7.586655447099999172e-01
1.569999999999999929e+01,1.425284505999999851e+01,7.598924578999999291e-01
1.571000000000000085e+01,1.425296172999999911e+01,7.584491249300000515e-01
1.572000000000000064e+01,1.425279503000000147e+01,7.598292211699999577e-01
1.573000000000000043e+01,1.425292214899999976e+01,7.587172496899999841e-01
1.574000000000000021e+01,1.425288539900000018e+01,7.593432884699999885e-01
1.575000000000000000e+01,1.425287003100000049e+01,7.594481332900000492e-01
1.575999999999999979e+01,1.425284846400000127e+01,7.585869260499999989e-01
1.576999999999999957e+01,1.425295763199999932e+01,7.599544431000000433e-01
1.577999999999999936e+01,1.425279885500000177e+01,7.584004532599999404e-01
1.578999999999999915e+01,1.425291908999999890e+01,7.598833220599999771e-01
1.580000000000000071e+01,1.425288724199999990e+01,7.586424274299999881e-01
1.581000000000000050e+01,1.425286995699999970e+01,7.594700497499999869e-01
1.582000000000000028e+01,1.425284670599999970e+01,7.592586666499999692e-01
1.583000000000000007e+01,1.425296082599999892e+01,7.588075455099999589e-01
1.583999999999999986e+01,1.425279521999999943e+01,7.597330576699999893e-01
1.584999999999999964e+01,1.425292245400000013e+01,7.586194510099999455e-01
1.585999999999999943e+01,1.425288445199999998e+01,7.596709213500000279e-01
1.586999999999999922e+01,1.425287142699999876e+01,7.589452329699999389e-01
1.588000000000000078e+01,1.425284733000000159e+01,7.590195005900000069e-01
1.589000000000000057e+01,1.425295821799999985e+01,7.597145068099999676e-01
1.590000000000000036e+01,1.425279872699999828e+01,7.584730539299999741e-01
1.591000000000000014e+01,1.425291895199999814e+01,7.599131456600000112e-01
1.591999999999999993e+01,1.425288744600000079e+01,7.585622525399999816e-01
1.592999999999999972e+01,1.425286988799999932e+01,7.595047184199998913e-01
1.593999999999999950e+01,1.425284641800000074e+01,7.593629562200000516e-01
1.594999999999999929e+01,1.425296149899999953e+01,7.585659468699998964e-01
1.596000000000000085e+01,1.425279433399999895e+01,7.600476873999999494e-01
1.597000000000000064e+01,1.425292336100000057e+01,7.582893598599999008e-01
1.598000000000000043e+01,1.425288366699999898e+01,7.599742331500000114e-01
1.599000000000000021e+01,1.425287226499999882e+01,7.585814504100000244e-01
1.600000000000000000e+01,1.425284588100000072e+01,7.595965716799999434e-01
1.601000000000000156e+01,1.425296014200000094e+01,7.589976424900000129e-01
1.601999999999999957e+01,1.425279702799999981e+01,7.591162501100000570e-01
1.603000000000000114e+01,1.425292009799999882e+01,7.594674236099999698e-01
1.603999999999999915e+01,1.425288693699999953e+01,7.587801950499999393e-01
1.605000000000000071e+01,1.425286960100000044e+01,7.596147401099999641e-01
1.605999999999999872e+01,1.425284781199999884e+01,7.588173541500000674e-01
1.607000000000000028e+01,1.425295939999999995e+01,7.593449258800000212e-01
1.607999999999999829e+01,1.425279615900000074e+01,7.593725892300000613e-01
1.608999999999999986e+01,1.425292229600000127e+01,7.586973080700000205e-01
1.610000000000000142e+01,1.425288394599999897e+01,7.598328989499999464e-01
1.610999999999999943e+01,1.425287249799999856e+01,7.585281652099999938e-01
1.612000000000000099e+01,1.425284542899999884e+01,7.597653767199999963e-01
1.612999999999999901e+01,1.425296093200000058e+01,7.587342552099999304e-01
1.614000000000000057e+01,1.425279607399999904e+01,7.594268412399999280e-01
1.614999999999999858e+01,1.425292073099999790e+01,7.592396690499999545e-01
1.616000000000000014e+01,1.425288668599999831e+01,7.588797302399999944e-01
1.617000000000000171e+01,1.425286952599999957e+01,7.596305490500000479e-01
1.617999999999999972e+01,1.425284808800000036e+01,7.587151110099999984e-01
1.619000000000000128e+01,1.425295863300000043e+01,7.595954137099999448e-01
1.619999999999999929e+01,1.425279754999999859e+01,7.588856364899999596e-01
1.621000000000000085e+01,1.425292056599999846e+01,7.593304530600000213e-01
1.621999999999999886e+01,1.425288556900000003e+01,7.592408423500000003e-01
1.623000000000000043e+01,1.425287134700000102e+01,7.589619256499999800e-01
1.623999999999999844e+01,1.425284603799999950e+01,7.595196802599999408e-01
1.625000000000000000e+01,1.425296075799999862e+01,7.588187858799999574e-01
1.626000000000000156e+01,1.425279615300000025e+01,7.593899823599999932e-01
1.626999999999999957e+01,1.425292037800000067e+01,7.593609060999999549e-01
1.628000000000000114e+01,1.425288732099999933e+01,7.586595620899999615e-01
1.628999999999999915e+01,1.425286877099999927e+01,7.598939965100000027e-01
1.630000000000000071e+01,1.425284882499999917e+01,7.584558932800000708e-01
1.630999999999999872e+01,1.425295794600000043e+01,7.598505191300000128e-01
1.632000000000000028e+01,1.425279819699999884e+01,7.586356051699999492e-01
1.632999999999999829e+01,1.425291981900000060e+01,7.596006436500000181e-01
1.633999999999999986e+01,1.425288620200000089e+01,7.590067177800000620e-01
1.635000000000000142e+01,1.425287123100000031e+01,7.590259575800000214e-01
1.635999999999999943e+01,1.425284564700000089e+01,7.596408734099999727e-01
1.637000000000000099e+01,1.425296143899999990e+01,7.585797916400000007e-01
1.637999999999999901e+01,1.425279502200000081e+01,7.598063241500000453e-01
1.639000000000000057e+01,1.425292235199999880e+01,7.586488607700000442e-01
1.639999999999999858e+01,1.425288470899999993e+01,7.595782724599999813e-01
1.641000000000000014e+01,1.425287126299999940e+01,7.589688755599999226e-01
1.642000000000000171e+01,1.425284683499999971e+01,7.592271577399999360e-01
1.642999999999999972e+01,1.425295941999999982e+01,7.593420898099999539e-01
1.644000000000000128e+01,1.425279756199999959e+01,7.588281615899999943e-01
1.644999999999999929e+01,1.425291954200000077e+01,7.597034153699999681e-01
1.646000000000000085e+01,1.425288738100000074e+01,7.586078564400000612e-01
1.646999999999999886e+01,1.425286929700000016e+01,7.597249709599999123e-01
1.648000000000000043e+01,1.425284796100000051e+01,7.587594528600000165e-01
1.648999999999999844e+01,1.425295930400000088e+01,7.593759551300000021e-01
1.650000000000000000e+01,1.425279627599999799e+01,7.593312792199999883e-01
1.651000000000000156e+01,1.425292209100000029e+01,7.587668471599999798e-01
1.651999999999999957e+01,1.425288419200000156e+01,7.597378486400000464e-01
1.653000000000000114e+01,1.425287228700000064e+01,7.586093356999999981e-01
1.653999999999999915e+01,1.425284555499999861e+01,7.597141034700000128e-01
1.655000000000000071e+01,1.425296087300000103e+01,7.587582076599999059e-01
1.655999999999999872e+01,1.425279607100000057e+01,7.594281939499999412e-01
1.657000000000000028e+01,1.425292075800000013e+01,7.592174015599999493e-01
1.657999999999999829e+01,1.425288662499999859e+01,7.589116188700000265e-01
1.658999999999999986e+01,1.425286960999999941e+01,7.595943067199999454e-01
1.660000000000000142e+01,1.425284798499999894e+01,7.587561127599999899e-01
1.660999999999999943e+01,1.425295868299999924e+01,7.595686381699999767e-01
1.662000000000000099e+01,1.425279721899999963e+01,7.590168832099999374e-01
1.662999999999999901e+01,1.425292155300000019e+01,7.589700261099999734e-01
1.664000000000000057e+01,1.425288412600000143e+01,7.597535903800000101e-01
1.664999999999999858e+01,1.425287281099999959e+01,7.584290438499999842e-01
1.666000000000000014e+01,1.425284479499999968e+01,7.599822057899999761e-01
1.667000000000000171e+01,1.425296165999999864e+01,7.584649507199999752e-01
1.667999999999999972e+01,1.425279521299999885e+01,7.597576296599999335e-01
1.669000000000000128e+01,1.425292147999999948e+01,7.589476444199999561e-01
1.669999999999999929e+01,1.425288659499999966e+01,7.589225783499999878e-01
1.671000000000000085e+01,1.425286881799999961e+01,7.598778304700000152e-01
1.671999999999999886e+01,1.425284927699999926e+01,7.582913617400000028e-01
1.673000000000000043e+01,1.425295727700000015e+01,7.600906934799999126e-01
1.673999999999999844e+01,1.425279881099999990e+01,7.584000139400000062e-01
1.675000000000000000e+01,1.425291935000000088e+01,7.597919324599999857e-01
1.676000000000000156e+01,1.425288686800000093e+01,7.587790806799999954e-01
1.676999999999999957e+01,1.425287005699999909e+01,7.594291960899999250e-01
1.678000000000000114e+01,1.425284729500000047e+01,7.590370592299999775e-01
1.678999999999999915e+01,1.425295927199999824e+01,7.593297181199999413e-01
1.680000000000000071e+01,1.425279753499999913e+01,7.588954331799999675e-01
1.680999999999999872e+01,1.425291952499999937e+01,7.597451332800000401e-01
1.682000000000000028e+01,1.425288765499999855e+01,7.584242566000000130e-01
1.682999999999999829e+01,1.425286867299999827e+01,7.599877096999999582e-01
1.683999999999999986e+01,1.425284871999999936e+01,7.584833260799999088e-01
1.685000000000000142e+01,1.425295846999999938e+01,7.597162842800000426e-01
1.685999999999999943e+01,1.425279712399999887e+01,7.589997586100000193e-01
1.687000000000000099e+01,1.425292176100000141e+01,7.588665383399999520e-01
1.687999999999999901e+01,1.425288380499999974e+01,7.599196057399999482e-01
1.689000000000000057e+01,1.425287326999999848e+01,7.582591421399998977e-01
1.689999999999999858e+01,1.425284436499999963e+01,7.601232275299999452e-01
1.691000000000000014e+01,1.425296175399999754e+01,7.583655733899999918e-01
1.692000000000000171e+01,1.425279523799999915e+01,7.598024740699999002e-01
1.692999999999999972e+01,1.425292148599999997e+01,7.589677243400000384e-01
1.694000000000000128e+01,1.425288667100000062e+01,7.588345471299999812e-01
1.694999999999999929e+01,1.425286850099999825e+01,7.600114061199999549e-01
1.696000000000000085e+01,1.425284968499999927e+01,7.581452432099999861e-01
1.696999999999999886e+01,1.425295709000000066e+01,7.602223395200000677e-01
1.698000000000000043e+01,1.425279891699999979e+01,7.583010231400000301e-01
1.698999999999999844e+01,1.425291924200000082e+01,7.598562828599999541e-01
1.700000000000000000e+01,1.425288661699999793e+01,7.588589123800000280e-01
1.701000000000000156e+01,1.425287111899999815e+01,7.590543516200000118e-01
1.701999999999999957e+01,1.425284542199999827e+01,7.597051193799999602e-01
1.703000000000000114e+01,1.425296160999999984e+01,7.584594774699999764e-01
1.703999999999999915e+01,1.425279481099999934e+01,7.599415249800000050e-01
1.705000000000000071e+01,1.425292253800000175e+01,7.585408272199999358e-01
1.705999999999999872e+01,1.425288467399999881e+01,7.596522210599999658e-01
1.707000000000000028e+01,1.425287098299999933e+01,7.590518316699998991e-01
1.707999999999999829e+01,1.425284782299999975e+01,7.588428208799999908e-01
1.708999999999999986e+01,1.425295780799999967e+01,7.599287355299999547e-01
1.710000000000000142e+01,1.425279917599999990e+01,7.582464439099999565e-01
1.710999999999999943e+01,1.425291837900000047e+01,7.601536297500000039e-01
1.712000000000000099e+01,1.425288794100000089e+01,7.583202694799999755e-01
1.712999999999999901e+01,1.425286903799999827e+01,7.598558550099999698e-01
1.714000000000000057e+01,1.425284772300000036e+01,7.588639352200000632e-01
1.714999999999999858e+01,1.425296008599999986e+01,7.590423722900000447e-01
1.716000000000000014e+01,1.425279534299999895e+01,7.597122498999999696e-01
1.717000000000000171e+01,1.425292280899999930e+01,7.584692886899999653e-01
1.717999999999999972e+01,1.425288389300000169e+01,7.599287885900000150e-01
1.719000000000000128e+01,1.425287242000000099e+01,7.585312293399999461e-01
1.719999999999999929e+01,1.425284555999999903e+01,7.596931392300000363e-01
1.721000000000000085e+01,1.425296024899999914e+01,7.589959629099999328e-01
1.721999999999999886e+01,1.425279749699999954e+01,7.588844865100000669e-01
1.723000000000000043e+01,1.425291891000000000e+01,7.599293245100000593e-01
1.723999999999999844e+01,1.425288837999999991e+01,7.581960205600000169e-01
1.725000000000000000e+01,1.425286799899999934e+01,7.602207558400000398e-01
1.726000000000000156e+01,1.425284925599999930e+01,7.582779808599999782e-01
1.726999999999999957e+01,1.425295806300000123e+01,7.598706692100000160e-01
1.728000000000000114e+01,1.425279772299999870e+01,7.587533778199999634e-01
1.728999999999999915e+01,1.425292057899999953e+01,7.593170690399999589e-01
1.730000000000000071e+01,1.425288528399999954e+01,7.593939379599999873e-01
1.730999999999999872e+01,1.425287198100000019e+01,7.587175023999999102e-01
1.732000000000000028e+01,1.425284522099999940e+01,7.597999243199999864e-01
1.732999999999999829e+01,1.425296133199999993e+01,7.585497087000000471e-01
1.733999999999999986e+01,1.425279534099999879e+01,7.597455490899999164e-01
1.735000000000000142e+01,1.425292191499999994e+01,7.587768190099999366e-01
1.735999999999999943e+01,1.425288536500000092e+01,7.593421086099999551e-01
1.737000000000000099e+01,1.425287025099999916e+01,7.593683037599999741e-01
1.737999999999999901e+01,1.425284812599999995e+01,7.587301317700000380e-01
1.739000000000000057e+01,1.425295821699999976e+01,7.597795201499999429e-01
1.739999999999999858e+01,1.425279825100000153e+01,7.585784725599999945e-01
1.741000000000000014e+01,1.425291952399999929e+01,7.597366018900000295e-01
1.742000000000000171e+01,1.425288684799999928e+01,7.587372039099999910e-01
1.742999999999999972e+01,1.425287017799999845e+01,7.594340816099999225e-01
1.744000000000000128e+01,1.425284664900000031e+01,7.592506548699999858e-01
1.744999999999999929e+01,1.425296061799999947e+01,7.588430962600000163e-01
1.746000000000000085e+01,1.425279539799999995e+01,7.596946195699999516e-01
1.746999999999999886e+01,1.425292230699999863e+01,7.586449717100000045e-01
1.748000000000000043e+01,1.425288461699999942e+01,7.596643487299999942e-01
1.748999999999999844e+01,1.425287165099999775e+01,7.588240264600000229e-01
1.750000000000000000e+01,1.425284649199999798e+01,7.593213496199999746e-01
1.751000000000000156e+01,1.425295920799999827e+01,7.594040904200000108e-01
1.751999999999999957e+01,1.425279806999999899e+01,7.586615171699999660e-01
1.753000000000000114e+01,1.425291905099999923e+01,7.598916523899998943e-01
1.753999999999999915e+01,1.425288766599999946e+01,7.584409163099999907e-01
1.755000000000000071e+01,1.425286901499999992e+01,7.598536738299999094e-01
1.755999999999999872e+01,1.425284818299999934e+01,7.586817319999999976e-01
1.757000000000000028e+01,1.425295920599999810e+01,7.593727697400000087e-01
1.757999999999999829e+01,1.425279607100000057e+01,7.594532913800000617e-01
1.758999999999999986e+01,1.425292256500000043e+01,7.585563515100000043e-01
1.760000000000000142e+01,1.425288370499999857e+01,7.599869130999999944e-01
1.760999999999999943e+01,1.425287284700000079e+01,7.583822805700000114e-01
1.762000000000000099e+01,1.425284504600000091e+01,7.598858002799999678e-01
1.762999999999999901e+01,1.425296098699999803e+01,7.586593071500000729e-01
1.764000000000000057e+01,1.425279619400000009e+01,7.594247420499999901e-01
1.764999999999999858e+01,1.425292051199999932e+01,7.593428106299999758e-01
1.766000000000000014e+01,1.425288700499999983e+01,7.586963258000000154e-01
1.767000000000000171e+01,1.425286897099999806e+01,7.598497362499999630e-01
1.767999999999999972e+01,1.425284864399999840e+01,7.585203164699999556e-01
1.769000000000000128e+01,1.425295837999999904e+01,7.597397375800000185e-01
1.769999999999999929e+01,1.425279763900000063e+01,7.587916521499999956e-01
1.771000000000000085e+01,1.425292052799999887e+01,7.593298775799999234e-01
1.771999999999999886e+01,1.425288529400000037e+01,7.593938447299999339e-01
1.773000000000000043e+01,1.425287206500000003e+01,7.586849018399999256e-01
1.773999999999999844e+01,1.425284511200000104e+01,7.598372998899999287e-01
1.775000000000000000e+01,1.425296139900000014e+01,7.585245789500000280e-01
1.776000000000000156e+01,1.425279530899999969e+01,7.597585805900000100e-01
1.776999999999999957e+01,1.425292192900000110e+01,7.587702681999999310e-01
1.778000000000000114e+01,1.425288537999999861e+01,7.593363605699999797e-01
1.778999999999999915e+01,1.425287017799999845e+01,7.593944865999999738e-01
1.780000000000000071e+01,1.425284823000000145e+01,7.586921222099999307e-01
1.780999999999999872e+01,1.425295810199999913e+01,7.598206352499999872e-01
1.782000000000000028e+01,1.425279834700000059e+01,7.585418424600000042e-01
1.782999999999999829e+01,1.425291945899999924e+01,7.597596344899999465e-01
1.783999999999999986e+01,1.425288685700000002e+01,7.587331779899999518e-01
1.785000000000000142e+01,1.425287023900000172e+01,7.594121972699999779e-01
1.785999999999999943e+01,1.425284650299999889e+01,7.593030937199999331e-01
1.787000000000000099e+01,1.425296076799999945e+01,7.587842191399999381e-01
1.787999999999999901e+01,1.425279537099999771e+01,7.597087437499999707e-01
1.789000000000000057e+01,1.425292216999999795e+01,7.586916073199999611e-01
1.789999999999999858e+01,1.425288487099999912e+01,7.595739289599999777e-01
1.791000000000000014e+01,1.425287094999999837e+01,7.590639663299999507e-01
1.792000000000000171e+01,1.425284767299999977e+01,7.589068068900000075e-01
1.792999999999999972e+01,1.425295809400000024e+01,7.598014590999999651e-01
1.794000000000000128e+01,1.425279878300000114e+01,7.584000843699999495e-01
1.794999999999999929e+01,1.425291880500000019e+01,7.599962726099999122e-01
1.796000000000000085e+01,1.425288752399999836e+01,7.584751499199999802e-01
1.796999999999999886e+01,1.425286938100000000e+01,7.597226475699999648e-01
1.798000000000000043e+01,1.425284756699999811e+01,7.589215596400000763e-01
1.798999999999999844e+01,1.425295988899999955e+01,7.591141485999999272e-01
1.800000000000000000e+01,1.425279584399999955e+01,7.595283660899999623e-01
1.801000000000000156e+01,1.425292213200000013e+01,7.587165925700000146e-01
1.801999999999999957e+01,1.425288459200000091e+01,7.596687586200000508e-01
1.803000000000000114e+01,1.425287179399999893e+01,7.587664355600000077e-01
1.803999999999999915e+01,1.425284602199999817e+01,7.595098122000000229e-01
1.805000000000000071e+01,1.425296009000000019e+01,7.590603175500000299e-01
1.805999999999999872e+01,1.425279717200000107e+01,7.590077301500000040e-01
1.807000000000000028e+01,1.425291972000000129e+01,7.596265493999999618e-01
1.807999999999999829e+01,1.425288723499999932e+01,7.586157407700000466e-01
1.808999999999999986e+01,1.425286920399999779e+01,7.597668192700000045e-01
1.810000000000000142e+01,1.425284819500000033e+01,7.586868590999999995e-01
1.810999999999999943e+01,1.425295909799999983e+01,7.594114041399999682e-01
1.812000000000000099e+01,1.425279611899999921e+01,7.594224797499999902e-01
1.812999999999999901e+01,1.425292262299999990e+01,7.585506014899999760e-01
1.814000000000000057e+01,1.425288358100000075e+01,7.600180336799999825e-01
1.814999999999999858e+01,1.425287298499999977e+01,7.583414638500000082e-01
1.816000000000000014e+01,1.425284492399999969e+01,7.599302644699998943e-01
1.817000000000000171e+01,1.425296107900000031e+01,7.586185855799999489e-01
1.817999999999999972e+01,1.425279621199999802e+01,7.594229167300000638e-01
1.819000000000000128e+01,1.425292027599999933e+01,7.594253264199999354e-01
1.819999999999999929e+01,1.425288742899999939e+01,7.585446371599999793e-01
1.821000000000000085e+01,1.425286845299999960e+01,7.600380730400000395e-01
1.821999999999999886e+01,1.425284918499999876e+01,7.583173709999999623e-01
1.823000000000000043e+01,1.425295786799999931e+01,7.599338005000000340e-01
1.823999999999999844e+01,1.425279803199999940e+01,7.586368910899999873e-01
1.825000000000000000e+01,1.425292035800000079e+01,7.593984313900000727e-01
1.826000000000000156e+01,1.425288512300000043e+01,7.594515603600000553e-01
1.826999999999999957e+01,1.425287250199999889e+01,7.585288457900000170e-01
1.828000000000000114e+01,1.425284454599999862e+01,7.600452350199999874e-01
1.828999999999999915e+01,1.425296196099999868e+01,7.583119306500000212e-01
1.830000000000000071e+01,1.425279483299999761e+01,7.599447261399999709e-01
1.830999999999999872e+01,1.425292225799999990e+01,7.586359167499999723e-01
1.832000000000000028e+01,1.425288524599999995e+01,7.593912106000000328e-01
1.832999999999999829e+01,1.425287003100000049e+01,7.594504338899999984e-01
1.833999999999999986e+01,1.425284862900000071e+01,7.585428961999999276e-01
1.835000000000000142e+01,1.425295756199999886e+01,7.600221805300000355e-01
1.835999999999999943e+01,1.425279888300000053e+01,7.583358427199999863e-01
1.837000000000000099e+01,1.425291899399999984e+01,7.599423681200000447e-01
1.837999999999999901e+01,1.425288721799999792e+01,7.585911351399999836e-01
1.839000000000000057e+01,1.425287004599999818e+01,7.594853184300000004e-01
1.839999999999999858e+01,1.425284642300000115e+01,7.593322809600000500e-01
1.841000000000000014e+01,1.425296112199999854e+01,7.586528476599999626e-01
1.842000000000000171e+01,1.425279478700000091e+01,7.599255804700000283e-01
1.842999999999999972e+01,1.425292287499999766e+01,7.584257415699999783e-01
1.844000000000000128e+01,1.425288414599999953e+01,7.598492742699999303e-01
1.844999999999999929e+01,1.425287201000000081e+01,7.586800421899999591e-01
1.846000000000000085e+01,1.425284635200000061e+01,7.593768350499999764e-01
1.846999999999999886e+01,1.425295895300000026e+01,7.594938178999999234e-01
1.848000000000000043e+01,1.425279867499999931e+01,7.584376639500000072e-01
1.848999999999999844e+01,1.425291826700000009e+01,7.601837382699999646e-01
1.850000000000000000e+01,1.425288845600000087e+01,7.581397505299999340e-01
1.851000000000000156e+01,1.425286835700000054e+01,7.601105343299999761e-01
1.851999999999999957e+01,1.425284863200000096e+01,7.585014940500000025e-01
1.853000000000000114e+01,1.425295890599999815e+01,7.594882437900000172e-01
1.853999999999999915e+01,1.425279629599999964e+01,7.593656530200000310e-01
1.855000000000000071e+01,1.425292235299999888e+01,7.586320185099999502e-01
1.855999999999999872e+01,1.425288388100000070e+01,7.599269305599999358e-01
1.857000000000000028e+01,1.425287273299999846e+01,7.584199990600000163e-01
1.857999999999999829e+01,1.425284509199999938e+01,7.598680176000000008e-01
1.858999999999999986e+01,1.425296097700000075e+01,7.586620927999999653e-01
1.860000000000000142e+01,1.425279621299999810e+01,7.594178796399999598e-01
1.860999999999999943e+01,1.425292040299999918e+01,7.593779787100000123e-01
1.862000000000000099e+01,1.425288720500000039e+01,7.586275545599999726e-01
1.862999999999999901e+01,1.425286867899999876e+01,7.599493427100000309e-01
1.864000000000000057e+01,1.425284900400000154e+01,7.583905676700000154e-01
1.864999999999999858e+01,1.425295798299999994e+01,7.598860901799999734e-01
1.866000000000000014e+01,1.425279800100000038e+01,7.586537120199999817e-01
1.867000000000000171e+01,1.425292033599999897e+01,7.594034594499999846e-01
1.867999999999999972e+01,1.425288513999999829e+01,7.594442410199999660e-01
1.869000000000000128e+01,1.425287253599999993e+01,7.585159744799999659e-01
1.869999999999999929e+01,1.425284444300000075e+01,7.600830552199999701e-01
1.871000000000000085e+01,1.425296212200000134e+01,7.582531335800000161e-01
1.871999999999999886e+01,1.425279463799999924e+01,7.600131823299999256e-01
1.873000000000000043e+01,1.425292244799999963e+01,7.585659435999999589e-01
1.873999999999999844e+01,1.425288514499999870e+01,7.594303636299999383e-01
1.875000000000000000e+01,1.425286996200000011e+01,7.594711348899999548e-01
1.876000000000000156e+01,1.425284884299999888e+01,7.584673622299999973e-01
1.876999999999999957e+01,1.425295726699999932e+01,7.601289335299999950e-01
1.878000000000000114e+01,1.425279920699999892e+01,7.582168610999999725e-01
1.878999999999999915e+01,1.425291870200000055e+01,7.600527410999999844e-01
1.880000000000000071e+01,1.425288742699999922e+01,7.585058283099999077e-01
1.880999999999999872e+01,1.425287001499999917e+01,7.595020967200000195e-01
1.882000000000000028e+01,1.425284616999999976e+01,7.594224462699999956e-01
1.882999999999999829e+01,1.425296162799999955e+01,7.584699306600000135e-01
1.883999999999999986e+01,1.425279414799999955e+01,7.601585635700000010e-01
1.885000000000000142e+01,1.425292350800000030e+01,7.581900348100000242e-01
1.885999999999999943e+01,1.425288362600000092e+01,7.600473525199999969e-01
1.887000000000000099e+01,1.425287234800000036e+01,7.585465016300000363e-01
1.887999999999999901e+01,1.425284584499999951e+01,7.595884547099999162e-01
1.889000000000000057e+01,1.425296004200000155e+01,7.590679402500000172e-01
1.889999999999999858e+01,1.425279716800000074e+01,7.590047095099999863e-01
1.891000000000000014e+01,1.425291981600000035e+01,7.595986679399999719e-01
1.892000000000000171e+01,1.425288714899999754e+01,7.586421878999999313e-01
1.892999999999999972e+01,1.425286917899999928e+01,7.597755698500000543e-01
1.894000000000000128e+01,1.425284831099999927e+01,7.586448486099999222e-01
1.894999999999999929e+01,1.425295873499999821e+01,7.596031444799999921e-01
1.896000000000000085e+01,1.425279695699999927e+01,7.590653532200000164e-01
1.896999999999999886e+01,1.425292175000000050e+01,7.588589937199999857e-01
1.898000000000000043e+01,1.425288393199999781e+01,7.598949998199999722e-01
1.898999999999999844e+01,1.425287313399999967e+01,7.582896099599999440e-01
1.900000000000000000e+01,1.425284437800000070e+01,7.601143825299999657e-01
1.901000000000000156e+01,1.425296185799999904e+01,7.583390156699999496e-01
1.901999999999999957e+01,1.425279504099999883e+01,7.598661529200000375e-01
1.903000000000000114e+01,1.425292201299999917e+01,7.587364256699999920e-01
1.903999999999999915e+01,1.425288551799999937e+01,7.592885020099999771e-01
1.905000000000000071e+01,1.425286980899999811e+01,7.595173612300000210e-01
1.905999999999999872e+01,1.425284869500000084e+01,7.585268854899999136e-01
1.907000000000000028e+01,1.425295767599999941e+01,7.599832133999999684e-01
1.907999999999999829e+01,1.425279868400000005e+01,7.584118996299999971e-01
1.908999999999999986e+01,1.425291923600000032e+01,7.598462693999999962e-01
1.910000000000000142e+01,1.425288695799999950e+01,7.586874503699999606e-01
1.910999999999999943e+01,1.425287017000000134e+01,7.594405075800000349e-01
1.912000000000000099e+01,1.425284663799999940e+01,7.592532777599999561e-01
1.912999999999999901e+01,1.425296059599999943e+01,7.588456420999999397e-01
1.914000000000000057e+01,1.425279546199999992e+01,7.596709009699998960e-01
1.914999999999999858e+01,1.425292217099999803e+01,7.586934553099999867e-01
1.916000000000000014e+01,1.425288482500000065e+01,7.595882547400000240e-01
1.917000000000000171e+01,1.425287137699999995e+01,7.589191981699999756e-01
1.917999999999999972e+01,1.425284667399999883e+01,7.592556440000000073e-01
1.919000000000000128e+01,1.425295926400000113e+01,7.593803996199999240e-01
1.919999999999999929e+01,1.425279775099999924e+01,7.587813006999999388e-01
1.921000000000000085e+01,1.425291952699999953e+01,7.597104587599999848e-01
1.921999999999999886e+01,1.425288714400000067e+01,7.586372193300000566e-01
1.923000000000000043e+01,1.425286947199999865e+01,7.596771230300000122e-01
1.923999999999999844e+01,1.425284779600000107e+01,7.588313248400000433e-01
1.925000000000000000e+01,1.425295931900000035e+01,7.593259887999999069e-01
1.926000000000000156e+01,1.425279642899999999e+01,7.593145671000000041e-01
1.926999999999999957e+01,1.425292175000000050e+01,7.588587120699999966e-01
1.928000000000000114e+01,1.425288473000000167e+01,7.596084846000000779e-01
1.928999999999999915e+01,1.425287182199999947e+01,7.587645063900000375e-01
1.930000000000000071e+01,1.425284589099999799e+01,7.595568730699999715e-01
1.930999999999999872e+01,1.425296014899999797e+01,7.590358776599999135e-01
1.932000000000000028e+01,1.425279734600000126e+01,7.589465495899999636e-01
1.932999999999999829e+01,1.425291926699999934e+01,7.597829132799999163e-01
1.933999999999999986e+01,1.425288783599999931e+01,7.584057056499999838e-01
1.935000000000000142e+01,1.425286858199999962e+01,7.599906248400000175e-01
