time_s,ux_m,uy_m
1.930000000000000071e+01,2.198014360000000045e-05,8.132064239999999521e-04
1.930999999999999872e+01,2.198014320000000069e-05,8.132065980000000157e-04
1.932000000000000028e+01,2.198014470000000147e-05,8.132065360000000466e-04
1.932999999999999829e+01,2.198014389999999857e-05,8.132064260000000525e-04
1.933999999999999986e+01,2.198014260000000106e-05,8.132064969999999856e-04
1.935000000000000142e+01,2.198014360000000045e-05,8.132064810000000496e-04
1.935999999999999943e+01,2.198014380000000033e-05,8.132065920000000397e-04
1.937000000000000099e+01,2.198014289999999918e-05,8.132066710000000493e-04
1.937999999999999901e+01,2.198014269999999930e-05,8.132069389999999542e-04
1.939000000000000057e+01,2.198014300000000081e-05,8.132068870000000536e-04
1.939999999999999858e+01,2.198014249999999942e-05,8.132067469999999625e-04
1.941000000000000014e+01,2.198014249999999942e-05,8.132067949999999875e-04
1.942000000000000171e+01,2.198014220000000130e-05,8.132067679999999870e-04
1.942999999999999972e+01,2.198014229999999955e-05,8.132069089999999657e-04
1.944000000000000128e+01,2.198014249999999942e-05,8.132069450000000387e-04
1.944999999999999929e+01,2.198014169999999991e-05,8.132071600000000469e-04
1.946000000000000085e+01,2.198014189999999979e-05,8.132070890000000054e-04
1.946999999999999886e+01,2.198014249999999942e-05,8.132069349999999702e-04
1.948000000000000043e+01,2.198014150000000003e-05,8.132069450000000387e-04
1.948999999999999844e+01,2.198014160000000166e-05,8.132068700000000131e-04
1.950000000000000000e+01,2.198014289999999918e-05,8.132069740000000312e-04
1.951000000000000156e+01,2.198014209999999967e-05,8.132069510000000147e-04
1.951999999999999957e+01,2.198014119999999852e-05,8.132070810000000373e-04
1.953000000000000114e+01,2.198014320000000069e-05,8.132069720000000392e-04
1.953999999999999915e+01,2.198014269999999930e-05,8.132068330000000525e-04
1.955000000000000071e+01,2.198014139999999840e-05,8.132068479999999926e-04
1.955999999999999872e+01,2.198014240000000118e-05,8.132067270000000424e-04
1.957000000000000028e+01,2.198014300000000081e-05,8.132068150000000160e-04
1.957999999999999829e+01,2.198014240000000118e-05,8.132067949999999875e-04
1.958999999999999986e+01,2.198014280000000094e-05,8.132068759999999891e-04
1.960000000000000142e+01,2.198014320000000069e-05,8.132067610000000149e-04
1.960999999999999943e+01,2.198014300000000081e-05,8.132066260000000123e-04
1.962000000000000099e+01,2.198014289999999918e-05,8.132066180000000442e-04
1.962999999999999901e+01,2.198014289999999918e-05,8.132064930000000016e-04
1.964000000000000057e+01,2.198014340000000057e-05,8.132065759999999952e-04
1.964999999999999858e+01,2.198014400000000021e-05,8.132065730000000072e-04
1.966000000000000014e+01,2.198014269999999930e-05,8.132066970000000538e-04
1.967000000000000171e+01,2.198014320000000069e-05,8.132066160000000522e-04
1.967999999999999972e+01,2.198014420000000008e-05,8.132064810000000496e-04
1.969000000000000128e+01,2.198014349999999882e-05,8.132064759999999611e-04
1.969999999999999929e+01,2.198014269999999930e-05,8.132063969999999515e-04
1.971000000000000085e+01,2.198014400000000021e-05,8.132065080000000501e-04
1.971999999999999886e+01,2.198014380000000033e-05,8.132065019999999657e-04
1.973000000000000043e+01,2.198014300000000081e-05,8.132066510000000208e-04
1.973999999999999844e+01,2.198014400000000021e-05,8.132065859999999553e-04
1.975000000000000000e+01,2.198014360000000045e-05,8.132064439999999806e-04
1.976000000000000156e+01,2.198014300000000081e-05,8.132064709999999811e-04
1.976999999999999957e+01,2.198014389999999857e-05,8.132064040000000320e-04
1.978000000000000114e+01,2.198014380000000033e-05,8.132065009999999696e-04
1.978999999999999915e+01,2.198014300000000081e-05,8.132065339999999462e-04
1.980000000000000071e+01,2.198014329999999894e-05,8.132067250000000504e-04
1.980999999999999872e+01,2.198014380000000033e-05,8.132066599999999848e-04
1.982000000000000028e+01,2.198014300000000081e-05,8.132065150000000221e-04
1.982999999999999829e+01,2.198014309999999906e-05,8.132065519999999827e-04
1.983999999999999986e+01,2.198014300000000081e-05,8.132065019999999657e-04
1.985000000000000142e+01,2.198014329999999894e-05,8.132066180000000442e-04
1.985999999999999943e+01,2.198014340000000057e-05,8.132066629999999728e-04
1.987000000000000099e+01,2.198014249999999942e-05,8.132068509999999806e-04
1.987999999999999901e+01,2.198014300000000081e-05,8.132067800000000474e-04
1.989000000000000057e+01,2.198014349999999882e-05,8.132066299999999963e-04
1.989999999999999858e+01,2.198014229999999955e-05,8.132066490000000288e-04
1.991000000000000014e+01,2.198014229999999955e-05,8.132065990000000117e-04
1.992000000000000171e+01,2.198014380000000033e-05,8.132067020000000339e-04
1.992999999999999972e+01,2.198014320000000069e-05,8.132067020000000339e-04
1.994000000000000128e+01,2.198014189999999979e-05,8.132068450000000046e-04
1.994999999999999929e+01,2.198014369999999869e-05,8.132067659999999950e-04
1.996000000000000085e+01,2.198014340000000057e-05,8.132066359999999723e-04
1.996999999999999886e+01,2.198014220000000130e-05,8.132066589999999888e-04
1.998000000000000043e+01,2.198014289999999918e-05,8.132065859999999553e-04
1.998999999999999844e+01,2.198014340000000057e-05,8.132066710000000493e-04
2.000000000000000000e+01,2.198014289999999918e-05,8.132066790000000173e-04
