time_window,iteration,displacement_abs_or_rel_measure,force_relative_measure
4.430000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,7.536215710000000387e-03
4.440000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.720065780000000266e-03
4.440000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,7.720371329999999727e-03
4.450000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.892367149999999359e-03
4.450000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,7.886223799999999770e-03
4.460000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.036241399999999660e-03
4.460000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.036179500000000669e-03
4.470000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.173747300000000840e-03
4.470000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.167492110000000582e-03
4.480000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.287791690000000794e-03
4.480000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.286801619999999147e-03
4.490000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.392889489999999508e-03
4.490000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.387371189999999477e-03
4.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.473726330000000417e-03
4.500000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.471731050000000374e-03
4.510000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.545603389999999883e-03
4.510000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.540059710000000651e-03
4.520000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.593408909999999262e-03
4.520000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.591770250000000178e-03
4.530000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.633861689999999464e-03
4.530000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.627251270000000499e-03
4.540000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.653189869999999492e-03
4.540000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.652213380000000828e-03
4.550000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.668503620000000270e-03
4.550000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.661156189999999824e-03
4.560000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.660137700000000716e-03
4.560000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.658455659999999762e-03
4.570000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.643533340000000495e-03
4.570000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.638484689999999938e-03
4.580000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.610781309999999272e-03
4.580000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.606052600000000524e-03
4.590000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.565046349999999239e-03
4.590000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.562615449999999920e-03
4.600000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.515422039999999762e-03
4.600000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.508238470000000289e-03
4.610000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.443410309999999780e-03
4.610000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.443203550000000224e-03
4.620000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.371690479999999157e-03
4.620000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.363461069999999706e-03
4.630000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.278432270000000287e-03
4.630000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.277838120000000424e-03
4.640000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.184682429999999564e-03
4.640000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.178127400000000449e-03
4.650000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.071016029999999314e-03
4.650000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.069089379999999992e-03
4.660000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.946321270000000769e-03
4.660000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,7.945066000000000628e-03
4.670000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.833313030000000482e-03
4.670000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,7.817950889999999639e-03
4.680000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.659969600000000184e-03
4.680000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,7.677340280000000128e-03
4.690000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.548849199999999905e-03
4.690000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,7.516924769999999874e-03
4.700000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.348338559999999763e-03
4.700000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,7.374041159999999810e-03
4.710000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.226643740000000121e-03
4.710000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,7.196939490000000064e-03
4.720000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.021096640000000152e-03
4.720000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,7.037081859999999751e-03
4.730000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.876450140000000405e-03
4.730000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,6.859636799999999958e-03
4.740000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.680596559999999948e-03
4.740000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,6.682806280000000085e-03
4.750000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.502472950000000133e-03
4.750000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,6.498669070000000041e-03
4.760000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.311905199999999667e-03
4.760000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,6.304088539999999803e-03
4.770000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.107554030000000161e-03
4.770000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,6.111352369999999840e-03
4.780000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.926177900000000227e-03
4.780000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,5.912172210000000289e-03
4.790000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.705590140000000275e-03
4.790000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,5.713779320000000016e-03
4.800000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.512760279999999978e-03
4.800000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,5.499506409999999589e-03
4.810000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.291870429999999750e-03
4.810000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,5.294551280000000387e-03
4.820000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.086460180000000261e-03
4.820000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,5.081133429999999847e-03
4.830000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.867097249999999785e-03
4.830000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,4.863249840000000157e-03
4.840000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.649440369999999732e-03
4.840000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,4.648392020000000242e-03
4.850000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.431754440000000399e-03
4.850000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,4.426086230000000031e-03
4.860000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.204701780000000277e-03
4.860000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,4.204364050000000165e-03
4.870000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.984444539999999757e-03
4.870000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.979030169999999908e-03
4.880000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.754549429999999837e-03
4.880000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.753543880000000197e-03
4.890000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.529134660000000142e-03
4.890000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.524939679999999822e-03
4.900000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.300436209999999936e-03
4.900000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.298254540000000040e-03
4.910000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.074261369999999830e-03
4.910000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.070605090000000197e-03
4.920000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.842840609999999855e-03
4.920000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.841116299999999970e-03
4.930000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.616226460000000038e-03
4.930000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.611892929999999960e-03
4.940000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.385699389999999982e-03
4.940000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.384136450000000178e-03
4.950000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.159348570000000061e-03
4.950000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.155569359999999837e-03
4.960000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.935438800000000101e-03
4.960000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.931265460000000048e-03
4.970000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.704361419999999997e-03
4.970000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.704641900000000102e-03
4.980000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.486969409999999974e-03
4.980000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.477626369999999936e-03
4.990000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.254295830000000042e-03
4.990000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.257119230000000067e-03
5.000000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.041214560000000089e-03
5.000000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.030716710000000079e-03
5.010000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.124472690000000049e-04
5.010000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.114528289999999901e-04
5.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.007647390000000250e-04
5.020000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,5.920313000000000181e-04
5.030000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.861169140000000216e-04
5.030000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.756539629999999905e-04
5.040000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.814379230000000027e-04
5.040000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.629130189999999955e-04
5.050000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,9.724437519999999495e-05
5.050000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,5.523996830000000029e-05
5.060000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.797795119999999794e-04
5.060000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.619480089999999843e-04
5.070000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.733011820000000052e-04
5.070000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,4.729102680000000104e-04
5.080000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.815177379999999520e-04
5.080000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,6.726487109999999521e-04
5.090000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.792982269999999973e-04
5.090000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.775370340000000378e-04
5.100000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.079013530000000028e-03
5.100000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.077783209999999938e-03
5.110000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.276380120000000090e-03
5.110000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.271358729999999895e-03
5.120000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.466031659999999983e-03
5.120000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.467560840000000028e-03
5.130000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.662708340000000097e-03
5.130000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.657711639999999908e-03
5.140000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.841119040000000059e-03
5.140000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.843391729999999899e-03
5.150000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.028151619999999863e-03
5.150000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.024183760000000144e-03
5.160000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.207138640000000027e-03
5.160000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.206900830000000074e-03
5.170000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.384306039999999939e-03
5.170000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.384449380000000073e-03
5.180000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.561295429999999908e-03
5.180000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.557637240000000100e-03
5.190000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.728052769999999867e-03
5.190000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.730919000000000055e-03
5.200000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.901265240000000002e-03
5.200000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.896587300000000049e-03
5.210000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.061356490000000097e-03
5.210000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.063625349999999845e-03
5.220000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.225303679999999996e-03
5.220000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.223010139999999985e-03
